User_ID,Age,Gender,Height_cm,Initial_Weight_kg,Initial_BMI,BMI_Category_x,Body_Fat_Category,Body_Fat_Percentage_x,Goal,Workout_Frequency,Average_Duration_Minutes,level,Badminton,Football,Basketball,Volleyball,Swim,Week,Weight_kg,BMI,Body_Fat_Percentage_y,Daily_Calories,Daily_Water_ml,Target_Protein_g,Target_Carbs_g,Target_Fat_g,Limit_Sugar_g,Target_Fiber_g,Limit_Cholesterol_mg,Target_Calcium_mg,Meal_Frequency,BMI_Category_y
225,36,Female,159,42,16.61,Underweight,2.0,17.8,Muscle Gain,4,60,Intermediate,1,1,1,1,0,6,42.41,16.77,17.0,1968,2084,147,246,43,49,27,300,1000,4,Underweight
225,36,Female,159,42,16.61,Underweight,2.0,17.8,Muscle Gain,4,60,Intermediate,1,1,1,1,0,7,42.48,16.8,17.0,1968,2084,147,246,43,49,27,300,1000,4,Underweight
225,36,Female,159,42,16.61,Underweight,2.0,17.8,Muscle Gain,4,60,Intermediate,1,1,1,1,0,8,42.49,16.81,16.8,1970,2087,147,246,43,49,27,300,1000,4,Underweight
225,36,Female,159,42,16.61,Underweight,2.0,17.8,Muscle Gain,4,60,Intermediate,1,1,1,1,0,9,42.5,16.81,16.5,1970,2087,147,246,43,49,27,300,1000,4,Underweight
225,36,Female,159,42,16.61,Underweight,2.0,17.8,Muscle Gain,4,60,Intermediate,1,1,1,1,0,10,42.58,16.84,16.6,1970,2087,147,246,43,49,27,300,1000,4,Underweight
225,36,Female,159,42,16.61,Underweight,2.0,17.8,Muscle Gain,4,60,Intermediate,1,1,1,1,0,11,42.75,16.91,16.5,1970,2087,147,246,43,49,27,300,1000,4,Underweight
225,36,Female,159,42,16.61,Underweight,2.0,17.8,Muscle Gain,4,60,Intermediate,1,1,1,1,0,12,42.89,16.96,16.4,1976,2101,148,247,43,49,27,300,1000,4,Underweight
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,0,104.0,31.4,42.6,2346,4090,234,175,78,58,32,300,1000,5,Obese
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,1,103.59,31.27,41.8,2346,4090,234,175,78,58,32,300,1000,5,Obese
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,2,102.46,30.93,41.1,2346,4090,234,175,78,58,32,300,1000,5,Obese
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,3,101.72,30.71,40.6,2346,4090,234,175,78,58,32,300,1000,5,Obese
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,4,101.44,30.62,40.1,2306,4000,230,172,76,57,32,300,1000,5,Obese
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,5,100.32,30.29,39.6,2306,4000,230,172,76,57,32,300,1000,5,Obese
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,6,98.94,29.87,39.2,2306,4000,230,172,76,57,32,300,1000,5,Overweight
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,7,98.38,29.7,38.6,2306,4000,230,172,76,57,32,300,1000,5,Overweight
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,8,97.14,29.33,37.8,2240,3849,224,168,74,56,31,300,1000,5,Overweight
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,9,95.99,28.98,37.2,2240,3849,224,168,74,56,31,300,1000,5,Overweight
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,10,95.01,28.68,36.6,2240,3849,224,168,74,56,31,300,1000,5,Overweight
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,11,94.27,28.46,36.2,2240,3849,224,168,74,56,31,300,1000,5,Overweight
226,36,Female,182,104,31.4,Obese,5.0,42.6,Weight Loss,5,45,Advanced,1,0,1,0,1,12,93.47,28.22,35.6,2183,3721,218,163,72,54,30,300,1000,4,Overweight
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,0,104.0,34.75,33.4,2107,3940,210,158,70,52,29,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,1,103.26,34.5,33.0,2107,3940,210,158,70,52,29,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,2,101.9,34.05,32.5,2107,3940,210,158,70,52,29,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,3,101.45,33.9,31.8,2107,3940,210,158,70,52,29,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,4,101.15,33.8,31.1,2068,3840,206,155,68,51,28,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,5,100.86,33.7,30.3,2068,3840,206,155,68,51,28,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,6,100.49,33.58,29.9,2068,3840,206,155,68,51,28,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,7,99.38,33.2,29.2,2068,3840,206,155,68,51,28,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,8,98.5,32.91,28.9,2031,3747,203,152,67,50,28,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,9,97.49,32.57,28.4,2031,3747,203,152,67,50,28,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,10,97.32,32.52,27.6,2031,3747,203,152,67,50,28,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,11,96.56,32.26,27.2,2031,3747,203,152,67,50,28,300,1000,4,Obese
227,46,Male,173,104,34.75,Obese,5.0,33.4,Weight Loss,3,30,Intermediate,1,0,1,0,1,12,95.66,31.96,26.7,1992,3648,199,149,66,49,27,300,1000,4,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,0,95.0,33.66,42.2,2210,3625,221,165,73,55,30,300,1000,5,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,1,93.89,33.27,41.5,2210,3625,221,165,73,55,30,300,1000,5,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,2,93.53,33.14,41.1,2210,3625,221,165,73,55,30,300,1000,5,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,3,92.21,32.67,40.5,2210,3625,221,165,73,55,30,300,1000,5,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,4,91.53,32.43,40.1,2157,3503,215,161,71,53,30,300,1000,4,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,5,91.3,32.35,39.5,2157,3503,215,161,71,53,30,300,1000,4,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,6,91.22,32.32,39.0,2157,3503,215,161,71,53,30,300,1000,4,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,7,90.69,32.13,38.3,2157,3503,215,161,71,53,30,300,1000,4,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,8,89.52,31.72,37.7,2126,3433,212,159,70,53,29,300,1000,4,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,9,89.51,31.72,37.0,2126,3433,212,159,70,53,29,300,1000,4,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,10,88.6,31.39,36.3,2126,3433,212,159,70,53,29,300,1000,4,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,11,88.24,31.27,35.9,2126,3433,212,159,70,53,29,300,1000,4,Obese
228,18,Female,168,95,33.66,Obese,5.0,42.2,Weight Loss,4,30,Advanced,1,0,0,0,1,12,87.48,30.99,35.4,2094,3361,209,157,69,52,29,300,1000,4,Obese
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,0,43.0,17.01,21.0,2048,1805,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,1,43.04,17.02,20.9,2048,1805,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,2,43.09,17.04,20.9,2048,1805,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,3,43.09,17.04,20.7,2048,1805,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,4,43.18,17.08,20.7,2050,1811,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,5,43.25,17.11,20.7,2050,1811,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,6,43.27,17.12,20.7,2050,1811,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,7,43.37,17.16,20.6,2050,1811,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,8,43.38,17.16,20.4,2053,1818,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,9,43.5,17.21,20.2,2053,1818,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,10,43.46,17.19,20.2,2053,1818,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,11,43.57,17.23,20.0,2053,1818,153,256,45,51,28,300,1000,4,Underweight
229,27,Female,159,43,17.01,Underweight,3.0,21.0,Muscle Gain,5,30,Advanced,1,0,0,0,0,12,43.66,17.27,20.1,2058,1828,154,257,45,51,28,300,1000,4,Underweight
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,0,99.0,33.08,42.7,1865,3765,186,139,62,46,26,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,1,98.44,32.89,42.2,1865,3765,186,139,62,46,26,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,2,97.76,32.66,41.5,1865,3765,186,139,62,46,26,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,3,96.71,32.31,40.9,1865,3765,186,139,62,46,26,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,4,95.74,31.99,40.2,1820,3650,182,136,60,45,25,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,5,95.36,31.86,39.5,1820,3650,182,136,60,45,25,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,6,95.0,31.74,39.1,1820,3650,182,136,60,45,25,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,7,93.84,31.36,38.6,1820,3650,182,136,60,45,25,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,8,92.94,31.05,38.2,1782,3552,178,133,59,44,24,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,9,92.67,30.96,37.8,1782,3552,178,133,59,44,24,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,10,92.17,30.8,37.3,1782,3552,178,133,59,44,24,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,11,91.32,30.51,36.8,1782,3552,178,133,59,44,24,300,1000,4,Obese
230,38,Female,173,99,33.08,Obese,5.0,42.7,Weight Loss,2,30,Beginner,0,1,0,0,0,12,90.24,30.15,36.0,1744,3458,174,130,58,43,24,300,1000,4,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,0,93.0,36.79,35.7,2226,3855,222,166,74,55,31,300,1000,5,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,1,92.59,36.62,35.1,2226,3855,222,166,74,55,31,300,1000,5,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,2,91.49,36.19,34.6,2226,3855,222,166,74,55,31,300,1000,5,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,3,90.72,35.89,33.8,2226,3855,222,166,74,55,31,300,1000,5,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,4,89.76,35.5,33.4,2175,3741,217,163,72,54,30,300,1000,4,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,5,89.65,35.46,33.0,2175,3741,217,163,72,54,30,300,1000,4,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,6,88.66,35.07,32.3,2175,3741,217,163,72,54,30,300,1000,4,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,7,88.35,34.95,31.6,2175,3741,217,163,72,54,30,300,1000,4,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,8,87.36,34.55,30.9,2138,3657,213,160,71,53,29,300,1000,4,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,9,86.5,34.21,30.5,2138,3657,213,160,71,53,29,300,1000,4,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,10,85.74,33.91,29.7,2138,3657,213,160,71,53,29,300,1000,4,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,11,84.73,33.52,29.4,2138,3657,213,160,71,53,29,300,1000,4,Obese
231,34,Male,159,93,36.79,Obese,5.0,35.7,Weight Loss,5,60,Intermediate,1,0,0,0,1,12,83.72,33.12,28.7,2082,3530,208,156,69,52,29,300,1000,4,Obese
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,0,40.0,17.31,22.1,1941,2000,145,242,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,1,39.95,17.29,21.8,1941,2000,145,242,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,2,39.98,17.31,21.8,1941,2000,145,242,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,3,40.04,17.33,21.8,1941,2000,145,242,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,4,40.1,17.36,21.8,1942,2003,145,242,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,5,40.12,17.36,21.7,1942,2003,145,242,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,6,40.24,17.42,21.6,1942,2003,145,242,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,7,40.32,17.45,21.5,1942,2003,145,242,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,8,40.32,17.45,21.4,1946,2011,145,243,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,9,40.45,17.51,21.1,1946,2011,145,243,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,10,40.43,17.5,21.1,1946,2011,145,243,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,11,40.57,17.56,20.9,1946,2011,145,243,43,48,27,300,1000,4,Underweight
232,26,Female,152,40,17.31,Underweight,3.0,22.1,Muscle Gain,5,60,Advanced,0,0,0,0,0,12,40.56,17.55,20.8,1950,2019,146,243,43,48,27,300,1000,4,Underweight
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,0,113.0,30.65,34.5,2722,4255,272,204,90,68,38,300,1000,5,Obese
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,1,111.82,30.33,34.0,2722,4255,272,204,90,68,38,300,1000,5,Obese
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,2,110.37,29.94,33.3,2722,4255,272,204,90,68,38,300,1000,5,Overweight
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,3,109.45,29.69,32.7,2722,4255,272,204,90,68,38,300,1000,5,Overweight
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,4,109.09,29.59,32.0,2661,4118,266,199,88,66,37,300,1000,5,Overweight
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,5,107.98,29.29,31.5,2661,4118,266,199,88,66,37,300,1000,5,Overweight
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,6,107.79,29.24,30.8,2661,4118,266,199,88,66,37,300,1000,5,Overweight
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,7,107.26,29.09,30.5,2661,4118,266,199,88,66,37,300,1000,5,Overweight
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,8,107.1,29.05,30.1,2631,4048,263,197,87,65,36,300,1000,5,Overweight
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,9,106.59,28.91,29.6,2631,4048,263,197,87,65,36,300,1000,5,Overweight
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,10,105.99,28.75,29.2,2631,4048,263,197,87,65,36,300,1000,5,Overweight
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,11,105.54,28.63,28.4,2631,4048,263,197,87,65,36,300,1000,5,Overweight
233,18,Female,192,113,30.65,Obese,5.0,34.5,Weight Loss,5,30,Advanced,1,0,0,0,1,12,104.44,28.33,27.7,2589,3955,258,194,86,64,36,300,1000,5,Overweight
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,0,71.0,18.11,21.4,2419,3085,181,302,53,60,33,300,1000,5,Underweight
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,1,71.23,18.17,21.2,2419,3085,181,302,53,60,33,300,1000,5,Underweight
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,2,71.35,18.2,21.0,2419,3085,181,302,53,60,33,300,1000,5,Underweight
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,3,71.54,18.25,20.9,2419,3085,181,302,53,60,33,300,1000,5,Underweight
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,4,71.69,18.29,20.9,2429,3109,182,303,53,60,34,300,1000,5,Underweight
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,5,71.72,18.3,20.7,2429,3109,182,303,53,60,34,300,1000,5,Underweight
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,6,71.9,18.34,20.6,2429,3109,182,303,53,60,34,300,1000,5,Underweight
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,7,72.14,18.4,20.3,2429,3109,182,303,53,60,34,300,1000,5,Underweight
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,8,72.3,18.44,20.2,2437,3130,182,304,54,60,34,300,1000,5,Underweight
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,9,72.43,18.47,19.9,2437,3130,182,304,54,60,34,300,1000,5,Underweight
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,10,72.61,18.52,20.0,2437,3130,182,304,54,60,34,300,1000,5,Normal
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,11,72.77,18.56,19.9,2437,3130,182,304,54,60,34,300,1000,5,Normal
234,49,Female,198,71,18.11,Underweight,3.0,21.4,Muscle Gain,3,60,Intermediate,1,0,0,0,1,12,72.86,18.58,19.7,2445,3149,183,305,54,61,34,300,1000,5,Normal
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,0,129.0,35.73,43.9,2520,5115,252,189,84,63,35,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,1,127.64,35.36,43.5,2520,5115,252,189,84,63,35,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,2,126.61,35.07,43.1,2520,5115,252,189,84,63,35,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,3,125.28,34.7,42.7,2520,5115,252,189,84,63,35,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,4,123.59,34.24,42.1,2445,4925,244,183,81,61,34,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,5,123.03,34.08,41.7,2445,4925,244,183,81,61,34,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,6,121.98,33.79,41.3,2445,4925,244,183,81,61,34,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,7,120.81,33.46,40.7,2445,4925,244,183,81,61,34,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,8,120.13,33.28,40.3,2398,4804,239,179,79,59,33,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,9,119.22,33.03,39.7,2398,4804,239,179,79,59,33,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,10,118.14,32.73,39.3,2398,4804,239,179,79,59,33,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,11,117.48,32.54,39.0,2398,4804,239,179,79,59,33,300,1000,5,Obese
235,24,Female,190,129,35.73,Obese,5.0,43.9,Weight Loss,3,60,Intermediate,1,0,1,1,1,12,116.32,32.22,38.5,2345,4671,234,175,78,58,32,300,1000,5,Obese
236,19,Female,164,54,20.08,Normal,3.0,20.2,Muscle Gain,4,60,Intermediate,0,0,0,1,0,0,54.0,20.08,20.2,2328,2490,174,291,51,58,32,300,1000,5,Normal
236,19,Female,164,54,20.08,Normal,3.0,20.2,Muscle Gain,4,60,Intermediate,0,0,0,1,0,1,54.18,20.14,20.3,2328,2490,174,291,51,58,32,300,1000,5,Normal
236,19,Female,164,54,20.08,Normal,3.0,20.2,Muscle Gain,4,60,Intermediate,0,0,0,1,0,2,54.28,20.18,20.4,2328,2490,174,291,51,58,32,300,1000,5,Normal
236,19,Female,164,54,20.08,Normal,3.0,20.2,Muscle Gain,4,60,Intermediate,0,0,0,1,0,3,54.33,20.2,20.2,2328,2490,174,291,51,58,32,300,1000,5,Normal
236,19,Female,164,54,20.08,Normal,3.0,20.2,Muscle Gain,4,60,Intermediate,0,0,0,1,0,4,54.43,20.24,20.2,2335,2504,175,291,51,58,32,300,1000,5,Normal
236,19,Female,164,54,20.08,Normal,3.0,20.2,Muscle Gain,4,60,Intermediate,0,0,0,1,0,5,54.52,20.27,19.9,2335,2504,175,291,51,58,32,300,1000,5,Normal
